run_name  , processor, model , parameters, status , generation_count, latency, total_tokens, prompt_tokens, completion_tokens, parameters.1, timestamp , test_date, category                  , trace_id, batch_id
c234_pysg , psg      , qwen32, True      , failure,                5,  125.69,        14086,          9810,              4276, True        , 1754336485,      8.06, qwen2.5-coder:32b_psg_P   , c23407e3, qwen2.5-coder:32b_57d5_psg
6085_pysg , psg      , qwen32, True      , failure,                5,  124.92,        14060,          9810,              4250, True        , 1754336619,      8.06, qwen2.5-coder:32b_psg_P   , 6085fec9, qwen2.5-coder:32b_57d5_psg
dad1_pysg , psg      , qwen32, True      , success,                5,  122.38,        13967,          9810,              4157, True        , 1754336752,      8.06, qwen2.5-coder:32b_psg_P   , dad14789, qwen2.5-coder:32b_57d5_psg
93b1_pysg , psg      , qwen32, True      , failure,                5,  114.03,        13659,          9810,              3849, True        , 1754336916,      8.06, qwen2.5-coder:32b_psg_P   , 93b1ba77, qwen2.5-coder:32b_57d5_psg
5c5f_pysg , psg      , qwen32, True      , success,                4,   93.51,        10927,          7762,              3165, True        , 1754337038,      8.06, qwen2.5-coder:32b_psg_P   , 5c5fb4b9, qwen2.5-coder:32b_57d5_psg
f7d1_pysg , psg      , qwen32, True      , success,                5,  171.85,        15799,          9810,              5989, True        , 1754337173,      8.06, qwen2.5-coder:32b_psg_P   , f7d148ee, qwen2.5-coder:32b_57d5_psg
83d7_pysg , psg      , qwen32, True      , failure,                5,  126.14,        14099,          9810,              4289, True        , 1754337352,      8.06, qwen2.5-coder:32b_psg_P   , 83d7f518, qwen2.5-coder:32b_57d5_psg
d0a7_pysg , psg      , qwen32, True      , failure,                5,  121.43,        13931,          9810,              4121, True        , 1754337486,      8.06, qwen2.5-coder:32b_psg_P   , d0a7ba61, qwen2.5-coder:32b_57d5_psg
3b73_pysg , psg      , qwen32, True      , failure,                5,  126.41,        14112,          9810,              4302, True        , 1754337615,      8.06, qwen2.5-coder:32b_psg_P   , 3b73a4c5, qwen2.5-coder:32b_57d5_psg
e040_pysg , psg      , qwen32, True      , failure,                5,  119.03,        13843,          9810,              4033, True        , 1754337748,      8.06, qwen2.5-coder:32b_psg_P   , e040a4ae, qwen2.5-coder:32b_57d5_psg
eadb_pysg , psg      , qwen32, True      , failure,                5,  126.37,        14113,          9810,              4303, True        , 1754337875,      8.06, qwen2.5-coder:32b_psg_P   , eadb81f5, qwen2.5-coder:32b_57d5_psg
0815_pysg , psg      , qwen32, True      , failure,                5,  123.23,        13997,          9810,              4187, True        , 1754338009,      8.06, qwen2.5-coder:32b_psg_P   , 0815f7a4, qwen2.5-coder:32b_57d5_psg
124c_pysg , psg      , qwen32, True      , failure,                5,  115.87,        13726,          9810,              3916, True        , 1754338140,      8.06, qwen2.5-coder:32b_psg_P   , 124cb877, qwen2.5-coder:32b_57d5_psg
1203_pysg , psg      , qwen32, True      , success,                4,   92.02,        10871,          7762,              3109, True        , 1754338264,      8.06, qwen2.5-coder:32b_psg_P   , 1203ce74, qwen2.5-coder:32b_57d5_psg
3f84_pysg , psg      , qwen32, True      , failure,                5,  169.48,        15701,          9810,              5891, True        , 1754338398,      8.06, qwen2.5-coder:32b_psg_P   , 3f84b16f, qwen2.5-coder:32b_57d5_psg
cd72_pysg , psg      , qwen32, True      , failure,                5,  128.36,        14185,          9810,              4375, True        , 1754338575,      8.06, qwen2.5-coder:32b_psg_P   , cd720392, qwen2.5-coder:32b_57d5_psg
2b5e_pysg , psg      , qwen32, True      , success,                4,   97.0 ,        11056,          7762,              3294, True        , 1754338711,      8.06, qwen2.5-coder:32b_psg_P   , 2b5e2cde, qwen2.5-coder:32b_57d5_psg
844e_pysg , psg      , qwen32, True      , success,                5,  117.62,        13790,          9810,              3980, True        , 1754338851,      8.06, qwen2.5-coder:32b_psg_P   , 844edcf2, qwen2.5-coder:32b_57d5_psg
567d_pysg , psg      , qwen32, True      , success,                4,   94.11,        10948,          7762,              3186, True        , 1754339010,      8.06, qwen2.5-coder:32b_psg_P   , 567d0eb1, qwen2.5-coder:32b_57d5_psg
e8b4_pysg , psg      , qwen32, True      , failure,                5,  122.11,        13955,          9810,              4145, True        , 1754339146,      8.06, qwen2.5-coder:32b_psg_P   , e8b4b31b, qwen2.5-coder:32b_57d5_psg
fefb_pysg , psg      , qwen32, True      , failure,                5,  231.35,        17991,          9810,              8181, True        , 1754339275,      8.06, qwen2.5-coder:32b_psg_P   , fefb0e6d, qwen2.5-coder:32b_57d5_psg
c000_pysg , psg      , qwen32, False     , success,                1,   18.41,         2243,          1618,               625, False       , 1754266490,      7.31, qwen2.5-coder:32b_psg_NP  , c0004393, qwen2.5-coder:32b_5f8b_psg
437e_pysg , psg      , qwen32, False     , success,                5,  124.71,        14084,          9810,              4274, False       , 1754266550,      7.31, qwen2.5-coder:32b_psg_NP  , 437e7e5a, qwen2.5-coder:32b_5f8b_psg
61e0_pysg , psg      , qwen32, False     , failure,                5,  143.62,        14789,          9810,              4979, False       , 1754266717,      7.31, qwen2.5-coder:32b_psg_NP  , 61e0db6f, qwen2.5-coder:32b_5f8b_psg
e49c_pysg , psg      , qwen32, False     , failure,                5,  121.76,        13977,          9810,              4167, False       , 1754266869,      7.31, qwen2.5-coder:32b_psg_NP  , e49cd803, qwen2.5-coder:32b_5f8b_psg
28ac_pysg , psg      , qwen32, False     , success,                1,   22.61,         2399,          1618,               781, False       , 1754266998,      7.31, qwen2.5-coder:32b_psg_NP  , 28ac1b69, qwen2.5-coder:32b_5f8b_psg
94e4_pysg , psg      , qwen32, False     , failure,                5,  132.21,        14377,          9810,              4567, False       , 1754267059,      7.31, qwen2.5-coder:32b_psg_NP  , 94e4bf62, qwen2.5-coder:32b_5f8b_psg
94cd_pysg , psg      , qwen32, False     , failure,                5,  128.16,        14224,          9810,              4414, False       , 1754267199,      7.31, qwen2.5-coder:32b_psg_NP  , 94cd742c, qwen2.5-coder:32b_5f8b_psg
ed2c_pysg , psg      , qwen32, False     , success,                1,   20.77,         2331,          1618,               713, False       , 1754267334,      7.31, qwen2.5-coder:32b_psg_NP  , ed2c6bb7, qwen2.5-coder:32b_5f8b_psg
35fd_pysg , psg      , qwen32, False     , failure,                5,  133.26,        14408,          9810,              4598, False       , 1754267393,      7.31, qwen2.5-coder:32b_psg_NP  , 35fda73b, qwen2.5-coder:32b_5f8b_psg
717c_pysg , psg      , qwen32, False     , success,                4,  107.18,        11467,          7762,              3705, False       , 1754267534,      7.31, qwen2.5-coder:32b_psg_NP  , 717c04c8, qwen2.5-coder:32b_5f8b_psg
c525_pysg , psg      , qwen32, False     , success,                5,  125.23,        14106,          9810,              4296, False       , 1754267680,      7.31, qwen2.5-coder:32b_psg_NP  , c52521ae, qwen2.5-coder:32b_5f8b_psg
9a73_pysg , psg      , qwen32, False     , success,                1,   22.45,         2386,          1618,               768, False       , 1754267846,      7.31, qwen2.5-coder:32b_psg_NP  , 9a73c42e, qwen2.5-coder:32b_5f8b_psg
8fb2_pysg , psg      , qwen32, False     , success,                3,   83.31,         8605,          5714,              2891, False       , 1754267909,      7.31, qwen2.5-coder:32b_psg_NP  , 8fb2e279, qwen2.5-coder:32b_5f8b_psg
2068_pysg , psg      , qwen32, False     , failure,                5,  121.76,        13986,          9810,              4176, False       , 1754268032,      7.31, qwen2.5-coder:32b_psg_NP  , 2068d47a, qwen2.5-coder:32b_5f8b_psg
76a8_pysg , psg      , qwen32, False     , failure,                5,  133.38,        14419,          9810,              4609, False       , 1754268162,      7.31, qwen2.5-coder:32b_psg_NP  , 76a869e7, qwen2.5-coder:32b_5f8b_psg
3205_pysg , psg      , qwen32, False     , success,                1,   19.61,         2287,          1618,               669, False       , 1754268303,      7.31, qwen2.5-coder:32b_psg_NP  , 32055c79, qwen2.5-coder:32b_5f8b_psg
6eab_pysg , psg      , qwen32, False     , success,                1,   19.29,         2275,          1618,               657, False       , 1754268360,      7.31, qwen2.5-coder:32b_psg_NP  , 6eab045c, qwen2.5-coder:32b_5f8b_psg
547e_pysg , psg      , qwen32, False     , success,                3,   80.42,         8492,          5714,              2778, False       , 1754268391,      7.31, qwen2.5-coder:32b_psg_NP  , 547e277f, qwen2.5-coder:32b_5f8b_psg
69f5_pysg , psg      , qwen32, False     , success,                4,  106.95,        11455,          7762,              3693, False       , 1754268511,      7.31, qwen2.5-coder:32b_psg_NP  , 69f5b3ec, qwen2.5-coder:32b_5f8b_psg
fb6d_pysg , psg      , qwen32, False     , success,                2,   42.81,         5116,          3666,              1450, False       , 1754268657,      7.31, qwen2.5-coder:32b_psg_NP  , fb6d1351, qwen2.5-coder:32b_5f8b_psg
2a58_pysg , psg      , qwen32, False     , failure,                5,  121.85,        13982,          9810,              4172, False       , 1754268737,      7.31, qwen2.5-coder:32b_psg_NP  , 2a58fdf6, qwen2.5-coder:32b_5f8b_psg
5529_pysg , psg      , qwen32, False     , success,                1,   19.51,         2270,          1618,               652, False       , 1754268867,      7.31, qwen2.5-coder:32b_psg_NP  , 552935a5, qwen2.5-coder:32b_5f8b_psg
ce60_pysg , psg      , qwen32, False     , failure,                5,  125.64,        14128,          9810,              4318, False       , 1754268927,      7.31, qwen2.5-coder:32b_psg_NP  , ce60f163, qwen2.5-coder:32b_5f8b_psg
0e98_pysg , psg      , qwen32, False     , success,                3,   84.48,         8652,          5714,              2938, False       , 1754269059,      7.31, qwen2.5-coder:32b_psg_NP  , 0e9893b9, qwen2.5-coder:32b_5f8b_psg
6bc9_pysg , psg      , qwen32, False     , failure,                5,  132.32,        14374,          9810,              4564, False       , 1754269184,      7.31, qwen2.5-coder:32b_psg_NP  , 6bc957ca, qwen2.5-coder:32b_5f8b_psg
4f7d_pysg , psg      , qwen32, False     , failure,                5,  124.67,        14089,          9810,              4279, False       , 1754269324,      7.31, qwen2.5-coder:32b_psg_NP  , 4f7de499, qwen2.5-coder:32b_5f8b_psg
60a4_pysg , psg      , qwen32, False     , success,                1,   20.66,         2327,          1618,               709, False       , 1754269456,      7.31, qwen2.5-coder:32b_psg_NP  , 60a4a2c5, qwen2.5-coder:32b_5f8b_psg
8965_pysg , psg      , qwen32, False     , success,                1,   18.76,         2256,          1618,               638, False       , 1754269515,      7.31, qwen2.5-coder:32b_psg_NP  , 896544b2, qwen2.5-coder:32b_5f8b_psg
ab57_pysg , psg      , qwen32, False     , failure,                5,  128.96,        14234,          9810,              4424, False       , 1754269571,      7.31, qwen2.5-coder:32b_psg_NP  , ab57a108, qwen2.5-coder:32b_5f8b_psg
7789_pysg , psg      , qwen32, False     , success,                1,   19.96,         2301,          1618,               683, False       , 1754269708,      7.31, qwen2.5-coder:32b_psg_NP  , 778913e5, qwen2.5-coder:32b_5f8b_psg
eb6a_tpusg, tpusg    , qwen32, False     , success,                2,   54.38,         5737,          3881,              1856, False       , 1754263311,      7.31, qwen2.5-coder:32b_tpusg_NP, eb6a0564, qwen2.5-coder:32b_5f8b_tpusg
b307_tpusg, tpusg    , qwen32, False     , failure,                5,  153.74,        15371,         10025,              5346, False       , 1754263432,      7.31, qwen2.5-coder:32b_tpusg_NP, b307c016, qwen2.5-coder:32b_5f8b_tpusg
261f_tpusg, tpusg    , qwen32, False     , success,                1,   22.85,         2613,          1833,               780, False       , 1754263631,      7.31, qwen2.5-coder:32b_tpusg_NP, 261fca44, qwen2.5-coder:32b_5f8b_tpusg
174b_tpusg, tpusg    , qwen32, False     , success,                2,   49.0 ,         5558,          3881,              1677, False       , 1754263712,      7.31, qwen2.5-coder:32b_tpusg_NP, 174b4dc4, qwen2.5-coder:32b_5f8b_tpusg
b80d_tpusg, tpusg    , qwen32, False     , success,                2,   51.94,         5666,          3881,              1785, False       , 1754263826,      7.31, qwen2.5-coder:32b_tpusg_NP, b80d0266, qwen2.5-coder:32b_5f8b_tpusg
abc6_tpusg, tpusg    , qwen32, False     , success,                2,   58.04,         5864,          3881,              1983, False       , 1754263941,      7.31, qwen2.5-coder:32b_tpusg_NP, abc6094b, qwen2.5-coder:32b_5f8b_tpusg
ffd6_tpusg, tpusg    , qwen32, False     , success,                1,   25.51,         2709,          1833,               876, False       , 1754264065,      7.31, qwen2.5-coder:32b_tpusg_NP, ffd6c319, qwen2.5-coder:32b_5f8b_tpusg
fbb0_tpusg, tpusg    , qwen32, False     , success,                2,   52.74,         5698,          3881,              1817, False       , 1754264149,      7.31, qwen2.5-coder:32b_tpusg_NP, fbb02c94, qwen2.5-coder:32b_5f8b_tpusg
d3e2_tpusg, tpusg    , qwen32, False     , success,                1,   25.25,         2698,          1833,               865, False       , 1754264268,      7.31, qwen2.5-coder:32b_tpusg_NP, d3e23cb1, qwen2.5-coder:32b_5f8b_tpusg
26f3_tpusg, tpusg    , qwen32, False     , success,                3,   95.73,         9279,          5929,              3350, False       , 1754264352,      7.31, qwen2.5-coder:32b_tpusg_NP, 26f3a426, qwen2.5-coder:32b_5f8b_tpusg
93b1_tpusg, tpusg    , qwen32, False     , success,                1,   24.95,         2682,          1833,               849, False       , 1754264523,      7.31, qwen2.5-coder:32b_tpusg_NP, 93b1a11e, qwen2.5-coder:32b_5f8b_tpusg
bcd7_tpusg, tpusg    , qwen32, False     , success,                1,   23.52,         2637,          1833,               804, False       , 1754264607,      7.31, qwen2.5-coder:32b_tpusg_NP, bcd79d19, qwen2.5-coder:32b_5f8b_tpusg
09da_tpusg, tpusg    , qwen32, False     , success,                2,   56.56,         5841,          3881,              1960, False       , 1754264689,      7.31, qwen2.5-coder:32b_tpusg_NP, 09da0adb, qwen2.5-coder:32b_5f8b_tpusg
058c_tpusg, tpusg    , qwen32, False     , success,                1,   26.32,         2727,          1833,               894, False       , 1754264813,      7.31, qwen2.5-coder:32b_tpusg_NP, 058cf412, qwen2.5-coder:32b_5f8b_tpusg
632e_tpusg, tpusg    , qwen32, False     , success,                2,   55.27,         5789,          3881,              1908, False       , 1754264898,      7.31, qwen2.5-coder:32b_tpusg_NP, 632e0b92, qwen2.5-coder:32b_5f8b_tpusg
ab6c_tpusg, tpusg    , qwen32, False     , success,                1,   26.04,         2728,          1833,               895, False       , 1754265020,      7.31, qwen2.5-coder:32b_tpusg_NP, ab6c2ab5, qwen2.5-coder:32b_5f8b_tpusg
597a_tpusg, tpusg    , qwen32, False     , success,                1,   23.59,         2637,          1833,               804, False       , 1754265105,      7.31, qwen2.5-coder:32b_tpusg_NP, 597a0024, qwen2.5-coder:32b_5f8b_tpusg
f325_tpusg, tpusg    , qwen32, False     , success,                1,   24.22,         2654,          1833,               821, False       , 1754265186,      7.31, qwen2.5-coder:32b_tpusg_NP, f325a6d6, qwen2.5-coder:32b_5f8b_tpusg
38f5_tpusg, tpusg    , qwen32, False     , success,                2,   54.7 ,         5768,          3881,              1887, False       , 1754265269,      7.31, qwen2.5-coder:32b_tpusg_NP, 38f50e62, qwen2.5-coder:32b_5f8b_tpusg
2047_tpusg, tpusg    , qwen32, False     , success,                2,   61.73,         6035,          3881,              2154, False       , 1754265387,      7.31, qwen2.5-coder:32b_tpusg_NP, 20474b49, qwen2.5-coder:32b_5f8b_tpusg
dbbd_tpusg, tpusg    , qwen32, False     , success,                2,   56.0 ,         5819,          3881,              1938, False       , 1754265466,      7.31, qwen2.5-coder:32b_tpusg_NP, dbbd6b1f, qwen2.5-coder:32b_5f8b_tpusg
60ed_tpusg, tpusg    , qwen32, False     , success,                1,   21.72,         2570,          1833,               737, False       , 1754265588,      7.31, qwen2.5-coder:32b_tpusg_NP, 60ed3a82, qwen2.5-coder:32b_5f8b_tpusg
d619_tpusg, tpusg    , qwen32, False     , success,                1,   23.69,         2638,          1833,               805, False       , 1754265669,      7.31, qwen2.5-coder:32b_tpusg_NP, d6190917, qwen2.5-coder:32b_5f8b_tpusg
dbe1_tpusg, tpusg    , qwen32, False     , success,                1,   23.59,         2635,          1833,               802, False       , 1754265751,      7.31, qwen2.5-coder:32b_tpusg_NP, dbe124f3, qwen2.5-coder:32b_5f8b_tpusg
0611_tpusg, tpusg    , qwen32, False     , success,                1,   24.38,         2668,          1833,               835, False       , 1754265833,      7.31, qwen2.5-coder:32b_tpusg_NP, 0611d01c, qwen2.5-coder:32b_5f8b_tpusg
4bf7_tpusg, tpusg    , qwen32, False     , success,                4,  112.94,        11875,          7977,              3898, False       , 1754265917,      7.31, qwen2.5-coder:32b_tpusg_NP, 4bf738e6, qwen2.5-coder:32b_5f8b_tpusg
6dc8_tpusg, tpusg    , qwen32, False     , success,                1,   33.16,         2856,          1833,              1023, False       , 1754266113,      7.31, qwen2.5-coder:32b_tpusg_NP, 6dc88192, qwen2.5-coder:32b_5f8b_tpusg
b306_tpusg, tpusg    , qwen32, False     , success,                2,   51.13,         5638,          3881,              1757, False       , 1754266204,      7.31, qwen2.5-coder:32b_tpusg_NP, b30635f8, qwen2.5-coder:32b_5f8b_tpusg
23ac_tpusg, tpusg    , qwen32, False     , success,                1,   23.02,         2619,          1833,               786, False       , 1754266322,      7.31, qwen2.5-coder:32b_tpusg_NP, 23acc529, qwen2.5-coder:32b_5f8b_tpusg
ee35_tpusg, tpusg    , qwen32, False     , success,                1,   27.45,         2782,          1833,               949, False       , 1754266404,      7.31, qwen2.5-coder:32b_tpusg_NP, ee350373, qwen2.5-coder:32b_5f8b_tpusg
ae61_tpusg, tpusg    , qwen32, False     , failure,                5,  218.03,        15110,         10011,              5099, False       , 1753786838,      7.27, qwen2.5-coder:32b_tpusg_NP, ae61b594, qwen2.5-coder:32b_ae24_tpusg
27ee_tpusg, tpusg    , qwen32, False     , success,                1,   26.58,         2724,          1819,               905, False       , 1753787099,      7.27, qwen2.5-coder:32b_tpusg_NP, 27eeb6be, qwen2.5-coder:32b_ae24_tpusg
70a9_tpusg, tpusg    , qwen32, False     , success,                1,   26.23,         2716,          1819,               897, False       , 1753787185,      7.27, qwen2.5-coder:32b_tpusg_NP, 70a91c51, qwen2.5-coder:32b_ae24_tpusg
725d_tpusg, tpusg    , qwen32, False     , success,                4,  116.05,        11953,          7963,              3990, False       , 1753787270,      7.27, qwen2.5-coder:32b_tpusg_NP, 725dcebe, qwen2.5-coder:32b_ae24_tpusg
aebf_tpusg, tpusg    , qwen32, False     , success,                3,   83.12,         8761,          5915,              2846, False       , 1753787470,      7.27, qwen2.5-coder:32b_tpusg_NP, aebfebdb, qwen2.5-coder:32b_ae24_tpusg
edc6_tpusg, tpusg    , qwen32, False     , success,                1,   22.69,         2587,          1819,               768, False       , 1753787624,      7.27, qwen2.5-coder:32b_tpusg_NP, edc64c30, qwen2.5-coder:32b_ae24_tpusg
820b_tpusg, tpusg    , qwen32, False     , success,                2,   64.48,         5756,          3867,              1889, False       , 1753787706,      7.27, qwen2.5-coder:32b_tpusg_NP, 820bde22, qwen2.5-coder:32b_ae24_tpusg
2e49_tpusg, tpusg    , qwen32, False     , success,                1,   24.34,         2609,          1819,               790, False       , 1753787837,      7.27, qwen2.5-coder:32b_tpusg_NP, 2e49d667, qwen2.5-coder:32b_ae24_tpusg
295b_tpusg, tpusg    , qwen32, False     , failure,                5,  156.31,        15231,         10011,              5220, False       , 1753787920,      7.27, qwen2.5-coder:32b_tpusg_NP, 295b7bd5, qwen2.5-coder:32b_ae24_tpusg
9ea6_tpusg, tpusg    , qwen32, False     , success,                2,   53.86,         5637,          3867,              1770, False       , 1753788124,      7.27, qwen2.5-coder:32b_tpusg_NP, 9ea6e58c, qwen2.5-coder:32b_ae24_tpusg
5547_tpusg, tpusg    , qwen32, False     , success,                4,  131.64,        12469,          7963,              4506, False       , 1753788244,      7.27, qwen2.5-coder:32b_tpusg_NP, 55476dad, qwen2.5-coder:32b_ae24_tpusg
1b62_tpusg, tpusg    , qwen32, False     , success,                1,   24.02,         2619,          1819,               800, False       , 1753788455,      7.27, qwen2.5-coder:32b_tpusg_NP, 1b62b3d4, qwen2.5-coder:32b_ae24_tpusg
9942_tpusg, tpusg    , qwen32, False     , success,                2,   64.74,         5708,          3867,              1841, False       , 1753788538,      7.27, qwen2.5-coder:32b_tpusg_NP, 99429558, qwen2.5-coder:32b_ae24_tpusg
10b0_tpusg, tpusg    , qwen32, False     , success,                1,   39.4 ,         2666,          1819,               847, False       , 1753788670,      7.27, qwen2.5-coder:32b_tpusg_NP, 10b03f33, qwen2.5-coder:32b_ae24_tpusg
a8c3_tpusg, tpusg    , qwen32, False     , success,                2,   56.95,         5755,          3867,              1888, False       , 1753788768,      7.27, qwen2.5-coder:32b_tpusg_NP, a8c38329, qwen2.5-coder:32b_ae24_tpusg
8955_tpusg, tpusg    , qwen32, False     , success,                1,   25.58,         2669,          1819,               850, False       , 1753788891,      7.27, qwen2.5-coder:32b_tpusg_NP, 8955aa03, qwen2.5-coder:32b_ae24_tpusg
c0e0_tpusg, tpusg    , qwen32, False     , success,                1,   25.37,         2677,          1819,               858, False       , 1753788974,      7.27, qwen2.5-coder:32b_tpusg_NP, c0e0adb7, qwen2.5-coder:32b_ae24_tpusg
b9b9_tpusg, tpusg    , qwen32, False     , success,                3,   76.43,         8513,          5915,              2598, False       , 1753789058,      7.27, qwen2.5-coder:32b_tpusg_NP, b9b901f7, qwen2.5-coder:32b_ae24_tpusg
afad_tpusg, tpusg    , qwen32, False     , success,                4,  112.03,        11798,          7963,              3835, False       , 1753789203,      7.27, qwen2.5-coder:32b_tpusg_NP, afad0c8e, qwen2.5-coder:32b_ae24_tpusg
3309_pysg , psg      , qwen32, True      , failure,                5,  124.82,        14094,          9810,              4284, True        , 1754275660,      8.06, qwen2.5-coder:32b_psg_P   , 33096ae3, qwen2.5-coder:32b_c8a6_psg
a66d_pysg , psg      , qwen32, True      , success,                4,   93.91,        10966,          7762,              3204, True        , 1754275793,      8.06, qwen2.5-coder:32b_psg_P   , a66df864, qwen2.5-coder:32b_c8a6_psg
a9a3_pysg , psg      , qwen32, True      , success,                5,  119.47,        13903,          9810,              4093, True        , 1754275925,      8.06, qwen2.5-coder:32b_psg_P   , a9a3054a, qwen2.5-coder:32b_c8a6_psg
257a_pysg , psg      , qwen32, True      , success,                2,   42.08,         5099,          3666,              1433, True        , 1754276084,      8.06, qwen2.5-coder:32b_psg_P   , 257addd3, qwen2.5-coder:32b_c8a6_psg
c828_pysg , psg      , qwen32, True      , failure,                5,  128.62,        14243,          9810,              4433, True        , 1754276163,      8.06, qwen2.5-coder:32b_psg_P   , c828309a, qwen2.5-coder:32b_c8a6_psg
6fcf_pysg , psg      , qwen32, True      , success,                5,  120.76,        13952,          9810,              4142, True        , 1754276300,      8.06, qwen2.5-coder:32b_psg_P   , 6fcfa7c9, qwen2.5-coder:32b_c8a6_psg
c92d_pysg , psg      , qwen32, True      , success,                4,   92.96,        10924,          7762,              3162, True        , 1754276460,      8.06, qwen2.5-coder:32b_psg_P   , c92d280c, qwen2.5-coder:32b_c8a6_psg
5911_pysg , psg      , qwen32, True      , failure,                5,  127.33,        14193,          9810,              4383, True        , 1754282592,      8.06, qwen2.5-coder:32b_psg_P   , 59112c33, qwen2.5-coder:32b_c8a6_psg
c753_pysg , psg      , qwen32, True      , failure,                5,  120.12,        13926,          9810,              4116, True        , 1754282728,      8.06, qwen2.5-coder:32b_psg_P   , c75311bc, qwen2.5-coder:32b_c8a6_psg
d3e2_pysg , psg      , qwen32, True      , success,                5,  122.94,        14004,          9810,              4194, True        , 1754282856,      8.06, qwen2.5-coder:32b_psg_P   , d3e24608, qwen2.5-coder:32b_c8a6_psg
3edd_pysg , psg      , qwen32, True      , failure,                5,  116.56,        13792,          9810,              3982, True        , 1754283017,      8.06, qwen2.5-coder:32b_psg_P   , 3edd7b90, qwen2.5-coder:32b_c8a6_psg
805a_pysg , psg      , qwen32, True      , success,                3,   67.45,         8018,          5714,              2304, True        , 1754283142,      8.06, qwen2.5-coder:32b_psg_P   , 805a4feb, qwen2.5-coder:32b_c8a6_psg
e041_pysg , psg      , qwen32, True      , success,                5,  115.69,        13759,          9810,              3949, True        , 1754283248,      8.06, qwen2.5-coder:32b_psg_P   , e041a468, qwen2.5-coder:32b_c8a6_psg
b0d1_pysg , psg      , qwen32, True      , success,                4,   96.53,        11073,          7762,              3311, True        , 1754283405,      8.06, qwen2.5-coder:32b_psg_P   , b0d126c8, qwen2.5-coder:32b_c8a6_psg
0c33_pysg , psg      , qwen32, True      , failure,                5,  119.88,        13918,          9810,              4108, True        , 1754283540,      8.06, qwen2.5-coder:32b_psg_P   , 0c33442e, qwen2.5-coder:32b_c8a6_psg
d525_pysg , psg      , qwen32, True      , failure,                5,  122.44,        14008,          9810,              4198, True        , 1754283668,      8.06, qwen2.5-coder:32b_psg_P   , d525ad38, qwen2.5-coder:32b_c8a6_psg
e657_tpusg, tpusg    , qwen32, True      , failure,                5,  151.99,        15318,         10025,              5293, True        , 1754269767,      8.06, qwen2.5-coder:32b_tpusg_P , e657d7a2, qwen2.5-coder:32b_c8a6_tpusg
cacc_tpusg, tpusg    , qwen32, True      , failure,                5,  149.14,        15210,         10025,              5185, True        , 1754269966,      8.06, qwen2.5-coder:32b_tpusg_P , cacc6bb9, qwen2.5-coder:32b_c8a6_tpusg
ea34_tpusg, tpusg    , qwen32, True      , failure,                5,  154.44,        15401,         10025,              5376, True        , 1754270162,      8.06, qwen2.5-coder:32b_tpusg_P , ea340b98, qwen2.5-coder:32b_c8a6_tpusg
9a92_tpusg, tpusg    , qwen32, True      , failure,                5,  155.08,        15429,         10025,              5404, True        , 1754270363,      8.06, qwen2.5-coder:32b_tpusg_P , 9a925c55, qwen2.5-coder:32b_c8a6_tpusg
540b_tpusg, tpusg    , qwen32, True      , success,                3,   90.88,         9094,          5929,              3165, True        , 1754270564,      8.06, qwen2.5-coder:32b_tpusg_P , 540b7271, qwen2.5-coder:32b_c8a6_tpusg
3b1a_tpusg, tpusg    , qwen32, True      , success,                3,   88.61,         9002,          5929,              3073, True        , 1754270725,      8.06, qwen2.5-coder:32b_tpusg_P , 3b1a466e, qwen2.5-coder:32b_c8a6_tpusg
fdca_tpusg, tpusg    , qwen32, True      , failure,                5,  150.93,        15275,         10025,              5250, True        , 1754270889,      8.06, qwen2.5-coder:32b_tpusg_P , fdca041e, qwen2.5-coder:32b_c8a6_tpusg
00b8_tpusg, tpusg    , qwen32, True      , failure,                5,  151.24,        15272,         10025,              5247, True        , 1754271087,      8.06, qwen2.5-coder:32b_tpusg_P , 00b800ec, qwen2.5-coder:32b_c8a6_tpusg
c12f_tpusg, tpusg    , qwen32, True      , failure,                5,  153.1 ,        15350,         10025,              5325, True        , 1754271286,      8.06, qwen2.5-coder:32b_tpusg_P , c12fbe3a, qwen2.5-coder:32b_c8a6_tpusg
718e_tpusg, tpusg    , qwen32, True      , failure,                5,  152.1 ,        15319,         10025,              5294, True        , 1754271486,      8.06, qwen2.5-coder:32b_tpusg_P , 718ed850, qwen2.5-coder:32b_c8a6_tpusg
9e0f_tpusg, tpusg    , qwen32, True      , failure,                5,  154.77,        15418,         10025,              5393, True        , 1754271686,      8.06, qwen2.5-coder:32b_tpusg_P , 9e0f1709, qwen2.5-coder:32b_c8a6_tpusg
db2d_tpusg, tpusg    , qwen32, True      , success,                3,   87.76,         8976,          5929,              3047, True        , 1754271888,      8.06, qwen2.5-coder:32b_tpusg_P , db2d539b, qwen2.5-coder:32b_c8a6_tpusg
4ac7_tpusg, tpusg    , qwen32, True      , failure,                5,  153.56,        15367,         10025,              5342, True        , 1754272051,      8.06, qwen2.5-coder:32b_tpusg_P , 4ac70288, qwen2.5-coder:32b_c8a6_tpusg
d843_tpusg, tpusg    , qwen32, True      , success,                5,  153.45,        15365,         10025,              5340, True        , 1754272251,      8.06, qwen2.5-coder:32b_tpusg_P , d8434420, qwen2.5-coder:32b_c8a6_tpusg
7981_tpusg, tpusg    , qwen32, True      , failure,                5,  154.19,        15390,         10025,              5365, True        , 1754272490,      8.06, qwen2.5-coder:32b_tpusg_P , 79813ea0, qwen2.5-coder:32b_c8a6_tpusg
